url,Bedrooms,Bathrooms,Balconies,Carpet area,Loading,Developer,Project,Status,Transaction type,Floor,Car parking,Price Breakup,Unnamed: 13,Facilities,Address,Landmarks,Facing,Overlooking,Flooring,Water Availability,Status of Electricity,Lift,Age of Construction,Furnishing,Authority Approval,Floors allowed for construction,Type of Ownership,Brokerage Response,Loan Offered by,Amenities,Super area,Furnished status,RERA ID,Possession by,Car Parking,Puja Room,Plot area,Store Room,Units Available,Servant Room,Balcony,Bathroom,Study Room,Lifts,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Location_Score
https://www.magicbricks.com/propertyDetails/3-BHK-80-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Uttam-Nagar-West-in-New-Delhi&id=4d423537383136353433,3 See Dimensions,2.0,,75 sqyrd,6%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),1 Covered,"₹ 33.0 Lac ₹ 2,31,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Park, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Intercom Facility, Maintenance Staff, RO Water System, Piped Gas, Jogging and Strolling Track, Wrap Around Balcony","Uttam nagar west., Uttam Nagar West, New Delhi - West, Delhi NCR",Near metro station uttam nagar west.,West,"Garden/Park, Main Road","Ceramic Tiles, Vitrified",24 Hours Available,No/Rare Powercut,1,New Construction,Furnished,Developer,,Freehold,Brokers please do not contact,,,,Furnished,,,,,150 sqyrd,,5.0,,1.0,,,,,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-New-Friends-Colony-in-New-Delhi&id=4d423539393138393035,3 See Dimensions,4.0,2.0,1900 sqft,5%,Cooperative Group Housing Society,New Friends Colony Floors,Ready to Move,"New Property
Free Legal Title Check",3 (Out of 4 Floors),"1 Covered, 1 Open","₹ 4.40 Cr ₹ 30,80,000 Approx. Registration Charges ₹ 10,000 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Air Conditioned, Visitor Parking, Intercom Facility, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Piped Gas, Private jaccuzi, Private Garage","New Friends Colony, New Friends Colony, New Delhi - South, Delhi NCR","The Property is close to the metro station, Market","East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Garden/Park,"Mosaic, Wooden, Ceramic Tiles, Marble, Granite, Marbonite",24 Hours Available,No/Rare Powercut,1,New Construction,Unfurnished,Delhi Development Authority,,Freehold,,,,,,,,,1.0,300 sqyrd,1.0,,1.0,,,1.0,,,,,,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-940-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Uttam-Nagar-West-in-New-Delhi&id=4d423538313935333531,3 See Dimensions,2.0,,850 sqft,9%,,,Ready to Move,"New Property
Free Legal Title Check",2 (Out of 4 Floors),None,"₹ 48.0 Lac ₹ 3,36,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Lift, Park, Reserved Parking, Water Storage, Vaastu Compliant, Visitor Parking, Intercom Facility, Waste Disposal","Uttam Nagar West, New Delhi - West, Delhi NCR",Near by uttam nagar west metro station,East,"Garden/Park, Main Road","Vitrified, Ceramic Tiles, Normal Tiles/Kotah Stone, Granite",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Developer,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,,,,,,9.0
https://www.magicbricks.com/propertyDetails/2-BHK-540-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dwarka-Mor-in-New-Delhi&id=4d423538363230313035,2 See Dimensions,,,,16%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),None,"₹ 25.0 Lac ₹ 1,75,000 Approx. Registration Charges ₹ 500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Reserved Parking, Security, Water Storage, Vaastu Compliant, Intercom Facility, Waste Disposal, Internet/Wi-Fi Connectivity, RO Water System, Banquet Hall, Cafeteria/Food Court, Piped Gas","uttam nagar, Dwarka Mor, New Delhi - West, Delhi NCR",Connectivity is with Metro Pillar No. 750 Straight towards to Concept,East,Main Road,Vitrified,,,,New Construction,Unfurnished,Developer,,Freehold,Brokers please do not contact,,,,Unfurnished,,,,1.0,1800 sqft,,4.0,,1.0,1.0,,,,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rohini-Sector-24-in-New-Delhi-r1&id=4d423534373330383433,3 See Dimensions,2.0,,1200 sqft,7%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),"1 Covered, 1 Open","₹ 1.10 Cr ₹ 7,70,000 Approx. Registration Charges
See Other Charges",,"Lift, Park, Reserved Parking, Security, Water Storage, Service/Goods Lift, Visitor Parking, Intercom Facility, Waste Disposal, Piped Gas","Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",Near by prince public school,North,"Garden/Park, Main Road","Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Development Authority,,Freehold,,,,,Semi-Furnished,,,,,1400 sqft,,5.0,,1.0,,,,,,,,,7.0
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Greater-Kailash-1-in-New-Delhi-r1&id=4d423535363338313733,3 See Dimensions,3.0,2.0,1400 sqft,22%,,RWA Greater Kailash 1,Ready to Move,"Resale
Free Legal Title Check",Ground (Out of 4 Floors),2 Covered,"₹ 2.90 Cr ₹ 20,30,000 Approx. Registration Charges
See Other Charges",,"Lift, Park, Piped Gas, Private jaccuzi","Greater Kailash 1, New Delhi, GK I, New Delhi - South, Delhi NCR",Near Market,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Garden/Park,Wooden,24 Hours Available,No/Rare Powercut,1,10 to 15 years,Semi-Furnished,Delhi Development Authority,,Freehold,Brokers please do not contact,,,,,,,,,1600 sqft,1.0,,,,,,,,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-in-New-Delhi&id=4d423630323139393639,3 See Dimensions,2.0,2.0,1500 sqft,11%,Cooperative Group Housing Society,Aastha Kunj,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 9 Floors),1 Covered,"₹ 1.65 Cr
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Park, Reserved Parking, Security, Water Storage, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, Bar/Lounge, Cafeteria/Food Court, Conference Room, Jogging and Strolling Track","Plot no 3, Sector-3, Dwarka, New Delhi - 110075, Dwarka, New Delhi - Dwarka, Delhi NCR",,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Vitrified,24 Hours Available,No/Rare Powercut,2,5 to 10 years,Furnished,RWA/Co-operative Housing Society,,Freehold,,,"Convenience Leisure Environment Security Sports
Fire Fighting Equipment
Indoor Squash & Badminton Courts
Indoor Games Room
Guest Accommodation
Flower Gardens
Event Space & Amphitheatre
Early Learning Centre
Dance Studio
Concierge Services
Bank & ATM
Kids Club
Kids Play Area
Cycling & Jogging Track
Activity Deck4
Retail Boulevard (Retail Shops)
Rentable Community Space
Recreational Pool
Outdoor Tennis Courts
Multipurpose Courts
Meditation Area
Library And Business Centre
Coffee Lounge & Restaurants
Canopy Walk
Barbeque Pit
Service/Goods Lift
Water Storage
Security
Reserved Parking
Park
Swimming Pool
Club House
Rain Water Harvesting
Lift
Visitor Parking
Maintenance Staff
Arts & Craft Studio
AEROBICS ROOM
Jogging and Strolling Track
Conference Room
Cafeteria/Food Court
Bar/Lounge
DTH Television Facility
Laundry Service
Waste Disposal
Power Back Up",,,,,,,,,,,,,,,,,,,,4.0
https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasant-Kunj-Sector-A-in-New-Delhi&id=4d423539363831333039,2 See Dimensions,2.0,2.0,1200 sqft,-4%,Delhi Development Authority DDA,DDA Flats Vasant Kunj,Ready to Move,"Resale
Free Legal Title Check",3 (Out of 3 Floors),2 Open,"₹ 1.59 Cr ₹ 11,12,993 Stamp Duty, Registration Charges ₹ 500 Monthly
See Other Charges",,"Park, Reserved Parking, Security, Vaastu Compliant, Visitor Parking, Maintenance Staff, Waste Disposal, Piped Gas, Jogging and Strolling Track","Vasant Kunj, New Delhi, Sector A Vasant Kunj, New Delhi - South, Delhi NCR",Fortis hospital,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Mosaic,24 Hours Available,No/Rare Powercut,None,15 to 20 years,Semi-Furnished,Delhi Development Authority,,Freehold,,,"Reserved Parking
Visitor Parking
Park
Security
Kids Play Area
Fire Fighting Equipment
View all Amenities",,,,,,,,1.0,,,,,,,,,,,,5.0
https://www.magicbricks.com/propertyDetails/3-BHK-2700-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Defence-Colony-in-New-Delhi-r2&id=4d423537303136343231,3 See Dimensions,3.0,3.0,,,,,Ready to Move,"Resale
Free Legal Title Check",3 (Out of 4 Floors),"2 Covered, 2 Open","₹ 7.35 Cr ₹ 51,45,000 Approx. Registration Charges ₹ 1,000 Monthly
See Other Charges",,"Lift, Park, Reserved Parking, Water Storage, Waste Disposal, Banquet Hall, Cafeteria/Food Court, Piped Gas, Full Glass Wall, Concierge Services, Water Front, Smart Home","Defence colony, Defence Colony, New Delhi - South, Delhi NCR",near to park,East,,"Marble, Wooden",24 Hours Available,No/Rare Powercut,1,Less than 5 years,Semi-Furnished,Delhi Development Authority,,Freehold,Brokers please do not contact,,,2700 sqft,Semi-Furnished,,,,,325 sqft,1.0,1.0,1.0,,,,,,,,,,10.0
https://www.magicbricks.com/propertyDetails/3-BHK-1170-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chhattarpur-in-New-Delhi&id=4d423536373831363739,3 See Dimensions,2.0,,1125 sqft,3%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),1 Covered,"₹ 64.8 Lac ₹ 4,53,600 Approx. Registration Charges ₹ 1,500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Reserved Parking, Security, Private Terrace/Garden, Vaastu Compliant, Maintenance Staff, Piped Gas","chhattarpur, Chhattarpur, New Delhi - South, Delhi NCR",nearby SKY MENSION RISLAND BUILDING school and hospital is also available,East,Main Road,"Vitrified, Wooden, Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Granite",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Municipal Corporation of Delhi,,Freehold,Brokers please do not contact,,,,Semi-Furnished,,,,,5220 sqft,,2.0,,1.0,,,,,,,,,4.0
https://www.magicbricks.com/propertyDetails/2-BHK-675-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Om-Vihar-in-New-Delhi&id=4d423539383437323531,2 See Dimensions,2.0,,670 sqft,,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),1 Covered,"₹ 23.0 Lac ₹ 1,61,000 Approx. Registration Charges ₹ 100 Monthly
See Other Charges",,"Lift, Park, Reserved Parking, Vaastu Compliant, Intercom Facility, Waste Disposal, RO Water System, Piped Gas","om vihar, Om Vihar, New Delhi - West, Delhi NCR",near uttam nagar west metro station,East,Main Road,Vitrified,24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Development Authority,,Freehold,,11 more,,,Semi-Furnished,,,,,2250 sqft,,,,1.0,,,,,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-1776-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Moti-Nagar-in-New-Delhi&id=4d423536393235393037,3 See Dimensions,3.0,3.0,1750 sqft,1%,DLF Ltd.,DLF Capital Greens,Ready to Move,"Resale
Free Legal Title Check",16 (Out of 27 Floors),"2 Covered, 1 Open","₹ 2.65 Cr ₹ 18,54,978 Stamp Duty, Registration Charges ₹ 7,000 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, Jogging and Strolling Track","Moti Nagar, New Delhi, New Moti Nagar, New Delhi - West, Delhi NCR",ctc mall,,Garden/Park,"Ceramic Tiles, Wooden",24 Hours Available,No/Rare Powercut,4,Less than 5 years,Semi-Furnished,Delhi Development Authority,,Freehold,,,"Convenience Leisure Environment Security Sports
Power Back Up
Waste Disposal
Laundry Service
Internet/Wi-Fi Connectivity
DTH Television Facility
Banquet Hall
Flower Gardens
Indoor Games Room
Indoor Squash & Badminton Courts
Kids Play Area
Kids Play Pool With Water Slides
Outdoor Tennis Courts
Cycling & Jogging Track
Maintenance Staff
Intercom Facility
Lift
Rain Water Harvesting
Club House
Swimming Pool
Gymnasium
Park
Reserved Parking
Fire Fighting Equipment
Visitor Parking
Security
Water Storage
Air Conditioned
Multipurpose Hall
Multipurpose Courts
Vaastu Compliant
Jogging and Strolling Track
CCTV Camera",,,DLRERA2020A0053,,,,,,3.0,,,,,,,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-720-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Uttam-Nagar-West-in-New-Delhi&id=4d423538323236333633,3 See Dimensions,2.0,,650 sqft,9%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),"1 Covered, 1 Open","₹ 40.0 Lac ₹ 2,80,000 Approx. Registration Charges
See Other Charges",,"Lift, Air Conditioned, Intercom Facility, Internet/Wi-Fi Connectivity, RO Water System","dalmil raod, Uttam Nagar West, New Delhi - West, Delhi NCR",Near by SBI ATM,East,"Garden/Park, Main Road",Vitrified,24 Hours Available,No/Rare Powercut,1,New Construction,Unfurnished,Developer,,Freehold,,,,,Unfurnished,,,,1.0,200 sqft,,,,1.0,,,,,,,,,5.0
https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Uttam-Nagar-West-in-New-Delhi&id=4d423538303138363035,3 See Dimensions,2.0,,1200 sqft,4%,Aashirwad Homes,Aashirwad Homes,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),1 Covered,"₹ 67.0 Lac ₹ 4,69,000 Approx. Registration Charges ₹ 100 Monthly
See Other Charges",,"Power Back Up, Lift, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Visitor Parking, Intercom Facility, Maintenance Staff, RO Water System, Piped Gas","mohan garden B-block, Uttam Nagar West, New Delhi - West, Delhi NCR",mohan garden b block in dwarka mor metro station,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,"Ceramic Tiles, Granite, Marble, Marbonite, Vitrified, Wooden",24 Hours Available,No/Rare Powercut,4,New Construction,Furnished,Municipal Corporation of Delhi,,Freehold,,,"Power Back Up
Intercom Facility
Piped Gas",,,,,,1.0,2000 sqyrd,,200.0,,1.0,,1.0,,,,,,,10.0
https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rohini-Sector-24-in-New-Delhi-r1&id=4d423439363338313738,3 See Dimensions,2.0,,1150 sqft,8%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),"1 Covered, 1 Open","₹ 95.0 Lac ₹ 6,65,000 Approx. Registration Charges ₹ 100 Monthly
See Other Charges",,"Lift, Park, Reserved Parking, Security, Water Storage, Service/Goods Lift, Visitor Parking, Intercom Facility, Waste Disposal, Piped Gas","Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",Near by the sovereign school,North - East,"Garden/Park, Main Road","Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Development Authority,,Freehold,,,,,Semi-Furnished,,,,,,,2.0,,1.0,,,,,,,,,7.0
https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasant-Kunj-in-New-Delhi-r1&id=4d423537333533343231,3 See Dimensions,2.0,,1450 sqft,6%,,,Ready to Move,"New Property
Free Legal Title Check",,3 Open,"₹ 2.35 Cr ₹ 16,44,968 Stamp Duty, Registration Charges ₹ 500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, RO Water System, Piped Gas, Jogging and Strolling Track","Vasant Kunj, New Delhi, Vasant Kunj, New Delhi - South, Delhi NCR",Near by Fortis and spinal hospital,East,"Garden/Park, Main Road",Ceramic Tiles,24 Hours Available,No/Rare Powercut,2,5 to 10 years,Semi-Furnished,Development Authority,,Freehold,,,,,Semi-Furnished,,,,,,,2.0,,1.0,,,2,,,,,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dwarka-Mor-in-New-Delhi&id=4d423630323032303335,3 See Dimensions,2.0,2.0,765 sqft,4%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),1 Covered,"₹ 46.0 Lac ₹ 3,22,000 Approx. Registration Charges ₹ 500 Monthly
See Other Charges",,"Lift, Reserved Parking, Piped Gas","dwarka mor, Dwarka Mor, New Delhi - West, Delhi NCR",Dwarka Mor,East,Main Road,Vitrified,24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Development Authority,,Freehold,Brokers please do not contact,,,,Semi-Furnished,,,,,2700 sqft,,4.0,,,,,,,,,,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasant-Kunj-Sector-D-in-New-Delhi&id=4d423535343338363435,3 See Dimensions,2.0,3.0,1850 sqft,11%,,Saraswati Narmada Ganga Yamuna Apartment,Ready to Move,"Resale
Free Legal Title Check",5 (Out of 8 Floors),None,"₹ 2.95 Cr ₹ 20,64,909 Stamp Duty, Registration Charges ₹ 800 Monthly
See Other Charges",,"Lift, Rain Water Harvesting, Park, Reserved Parking, Security, Water Storage, Visitor Parking, Maintenance Staff, Laundry Service, DTH Television Facility, Bar/Lounge, Jogging and Strolling Track","Sector D Vasant Kunj, New Delhi - South, Delhi NCR",Nelson Mandela Road,"North
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road","Vitrified, Wooden",,,,Less than 5 years,Furnished,,,Freehold,Brokers please do not contact,,,,,,,,,,,,,,,,,,,,,,5.0
https://www.magicbricks.com/propertyDetails/3-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Patel-Garden-in-New-Delhi&id=4d423537383633303731,3 See Dimensions,2.0,2.0,810 sqft,10%,,,Ready to Move,"New Property
Free Legal Title Check",3 (Out of 4 Floors),1 Covered,"₹ 46.0 Lac ₹ 3,22,000 Approx. Registration Charges ₹ 500 Monthly
See Other Charges",,"Lift, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, Piped Gas, Skyline View, Smart Home","Patel garden dwarka sector 15., Patel Garden, New Delhi - Dwarka, Delhi NCR",,East,Main Road,"Granite, Marble, Vitrified",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Delhi Development Authority,,Freehold,,,,,Semi-Furnished,,,,,,,,,,,,,,,,,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-1080-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mahavir-Enclave-Part-1-in-New-Delhi&id=4d423630303939383233,3 See Dimensions,3.0,2.0,990 sqft,8%,,,,"New Property
Free Legal Title Check",1 (Out of 4 Floors),"1 Covered, 1 Open","₹ 70.0 Lac ₹ 4,90,000 Approx. Registration Charges ₹ 1,000 Monthly
See Other Charges",,"Power Back Up, Lift, Park, Reserved Parking, Vaastu Compliant, Air Conditioned, Intercom Facility, DTH Television Facility, RO Water System, Piped Gas, Jogging and Strolling Track","Street No 9, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR","The property is close to Metro, School, Market etc",East,"Garden/Park, Main Road","Ceramic Tiles, Granite, Marble",24 Hours Available,No/Rare Powercut,1,Under Construction,Semi-Furnished,Developer,,,Brokers please do not contact,,,,Semi-Furnished,,,,,2160 sqft,,2.0,,,,,,,,,,,8.0
https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Kishangarh-in-New-Delhi&id=4d423533333033323633,2 See Dimensions,2.0,,800 sqft,11%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),None,₹ 55.0 Lac,,,,,North - West,Main Road,,,,,,,,,Freehold,,,,,Unfurnished,,,,1.0,,,,,1.0,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1385-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-in-New-Delhi&id=4d423539353235313237,2 See Dimensions,2.0,3.0,,,,,Ready to Move,"New Property
Free Legal Title Check",4 (Out of 10 Floors),None,"₹ 94.2 Lac ₹ 8,57,883 Stamp Duty, Registration Charges
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Park, Water Storage, Maintenance Staff, Waste Disposal, Piped Gas","Dwarka, New Delhi - Dwarka, Delhi NCR",,North - East,Pool,"Ceramic Tiles, Vitrified",24 Hours Available,No/Rare Powercut,,,Semi-Furnished,Delhi Development Authority,,Leasehold,Brokers please do not contact,,,1385 sqft,Semi-Furnished,,,,,,,1.0,,,,,,,,,,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-2300-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Defence-Colony-in-New-Delhi-r1&id=4d423535343937303035,3 See Dimensions,4.0,2.0,2000 sqft,13%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),2 Covered,"₹ 8.25 Cr ₹ 57,75,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Air Conditioned, Visitor Parking, Waste Disposal, RO Water System, Piped Gas","Block D Defence Colony New Delhi, Defence Colony, New Delhi - South, Delhi NCR",Nearby Lajpat Nagar Metro Station,North,Garden/Park,"Wooden, Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Granite",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,,,Freehold,Brokers please do not contact,,,,Semi-Furnished,,,,,325 sqft,,,1.0,,,,,,,,,,10.0
